indicator_data year,ISO Country code_,surface area (Km2)_,population_2017,population_2018,population_2019,population_2020,population_2021,,GINI index_varies by country,happy planet index_2016,happy planet index_2017,happy planet index_2018,happy planet index_2019,happy planet index_2020,human development index_2017,human development index_2018,human development index_2019,human development index_2020,human development index_2021,sustainable economic development assessment (SEDA)_2018,,GDP growth(annual %)_2017,GDP growth(annual %)_2018,GDP growth(annual %)_2019,GDP growth(annual %)_2020,GDP growth(annual %)_2021,GDP ($ USD billions PPP)_2018,GDP ($ USD billions PPP)_2019,GDP ($ USD billions PPP)_2020,GDP ($ USD billions PPP)_2021,GDP per capita in $ (PPP)_2018,GDP per capita in $ (PPP)_2019,GDP per capita in $ (PPP)_2020,GDP per capita in $ (PPP)_2021,Economic Growth_2018,Economic Growth_2021,,health expenditure % of GDP_2014,health expenditure % of GDP_2015,health expenditure % of GDP_2016,health expenditure % of GDP_2017,health expenditure % of GDP_2018,health expenditure % of GDP_2019,health expenditure % of GDP_2020,health expenditure % of GDP_2021,health expenditure per person_2015,health expenditure per person_2018,health expenditure per person_2019,infant mortality_2020,"maternal mortality per 100,000 live births_2017",,education expenditure% of GDP_2014,education expenditure% of GDP_2018,education expenditure% of GDP_2021,Education as % of GDP_2018,Education as % of GDP_2021,% of primary school aged kids out of school_2018,% of primary school aged kids out of school_2021,,unemployment (%)_2017,unemployment (%)_2018,unemployment (%)_2019,unemployment (%)_2020,unemployment (%)_2021,% of population in extreme poverty_2021,% of population with access to electricity_2020,,political rights score_2018,political rights score_2022,civil liberties score_2018,civil liberties score_2022,political stability and absence of violence_2017,political stability and absence of violence_2021,government effectiveness_2017,government effectiveness_2021,regulatory quality_2017,regulatory quality_2021,rule of law_2017,rule of law_2021,control of corruption_2017,control of corruption_2021,judicial effectiveness score_2018,judicial effectiveness score_2022,government integrity score_2018,government integrity score_2022,overall economic freedom score_2017,overall economic freedom score_2022,financial freedom score_2018,financial freedom score_2022,government expenditure (% of GDP)_2018,,CO2e emissions per capita_2015,CO2e emissions per capita_2016,CO2e emissions per capita_2017,CO2e emissions per capita_2018,CO2e emissions per capita_2019,share of electricity from renewables generation_2015,,% of seats held by women in national parliaments_2017,% of seats held by women in national parliaments_2018,% of seats held by women in national parliaments_2019,% of seats held by women in national parliaments_2020,% of seats held by women in national parliaments_2021,Military Spending as % of GDP_2017,Military Spending as % of GDP_2018,Military Spending as % of GDP_2019,Military Spending as % of GDP_2020,Military Spending as % of GDP_2021
Portugal,PRT,91470,10300300,10283822,10286263,10297081,10325147,,33.9,24.8,45.6,46.1,46.3,47,0.847,0.86,0.867,0.863,0.866,70.8,,3.506345285,1.5,2.682759921,4.881210103,5.482391708,350.0687606,359.4602632,329.1129888,345.1776852,34928.54353,36172.07254,34177.08571,35888.16538,2.849325934,4.881210103,,5.124000072,4.885540009,-,5.015610218,4.675159931,-,-,4.675159931,2661,2216.306641,2221.439209,16.2,8,,5.123250008,4.675159931,-,4.675159931,-,0.416750014,0.357089996,,8.87,11.2,6.46,6.79,6.646999836,0.2,100,,39,39,58,56,1.08,0.952885866,1.33,0.99130863,0.91,0.736070037,1.13,1.133409142,0.87,0.768555641,70.1,92.1,56.8,67.8,63.4,70.8,60,60,48.4,,4.81,4.72,5.18,4.81,4.339768426,0.498,,34.8,34.7826087,39,40,40,3675.7,4273.8,4275.6,4303,4908.9
Qatar,QAT,11586,2711755,2766732,2807235,2760385,2688235,,-,-,-,-,24.3,-,0.856,0.853,0.859,0.854,0.855,70.8,,-1.4976047,3.3,0.774808381,1.523397356,1.590756954,253.0497809,255.0104319,245.7269051,249.4703023,93143.34557,93844.06063,89961.43323,93521.4418,1.234872192,1.523397356,,3.605350018,-,-,2.967459917,-,2.803780079,3.233669996,3.233669996,3900,1730.181885,1807.153931,5.6,9,,3.605350018,-,3.233669996,-,3.233669996,1.339290023,1.919020057,,0.14,0.2,0.1,0.21,0.257999986,-,100,,7,7,17,18,0.55,0.957880497,0.74,1.113643289,0.42,0.863454759,0.72,0.927772462,0.73,0.806125164,59.8,38.8,71.6,60,72.6,67.7,60,60,36.4,,35.11,33.49,32.28,31.24,32.47446876,-,,0,9.756097561,10,9.8,4.444444444,-,-,-,-,11593.4
Romania,ROU,229891,19588715,19473970,19371648,19265250,19119880,,27.3,28.8,48.5,47.6,46.2,-,0.811,0.827,0.832,0.824,0.821,60,,8.196506503,3.7,3.853163833,5.879667885,5.100128197,555.4648845,578.7292,557.0389638,589.7910048,29342.04115,31867.26319,32202.20866,35413.99058,4.474523775,5.879667885,,3.121220112,3.109630108,2.979890108,3.095390081,3.344749928,-,-,3.344749928,1090,687.1541138,738.5581665,4.4,19,,3.128509998,3.344749928,-,3.344749928,-,12.50105953,12.68297005,,4.93,6.4,3.91,5.03,5.169000149,0.8,100,,35,35,49,48,0.06,0.533032238,-0.17,-0.129637852,0.49,0.30902037,0.39,0.407664686,-0.03,-0.037915125,59.7,64.8,40,45.4,69.4,67.1,50,50,33.2,,3.7,3.63,3.79,3.86,3.817434477,0.413,,20.7,20.66869301,22,21.9,18.54103343,3622.1,4359,4613,5052.3,5563.3
Russia,RUS,16377742,144496739,144477859,144406261,144073139,143449286,,41.2,18.7,35.4,35.1,34.9,35.1,0.816,0.841,0.845,0.83,0.822,57,,1.825790064,-3.7,2.198075714,4.81979166,4.7495841,3913.97594,4000.008096,3892.67603,4080.294905,28821.26172,30067.74023,29916.01367,32803.35547,2.80724541,4.81979166,,4.013879776,3.834029913,3.760440111,4.689909935,4.678199768,-,-,4.678199768,1414,609.0091553,653.4172363,30.3,17,,-,4.678199768,-,4.678199768,-,0.163770005,0.071309999,,5.21,5.7,4.5,5.59,5.010000229,-,100,,5,5,15,14,-0.67,-0.645444393,-0.08,-0.176100716,-0.48,-0.529822111,-0.79,-0.869817555,-0.89,-0.9,46.9,34.7,38.1,29.7,58.2,56.1,30,30,35.3,,11.05,10.89,11.04,11.5,11.79720293,0.169,,15.8,15.77777778,16,15.8,16.22222222,66913,61609.2,65201.3,61712.5,65907.7
Rwanda,RWA,24668,12230339,12531808,12835028,13146362,13461888,,50.4,19.6,37.4,41.1,39.2,-,0.524,0.528,0.534,0.532,0.534,38,,3.976289694,6.9,9.460597561,10.88451916,10.88451916,25.69573128,28.12670101,27.18196638,30.14059272,2138.649927,2321.526953,2213.568598,2494.050572,8.579437537,10.88451916,,4.19878006,3.649159908,3.436729908,3.126460075,3.073750019,3.237074137,3.330549717,3.821561575,143,52.29534531,51.39912415,31.8,248,,-,3.073750019,3.821561575,3.073750019,3.821561575,4.320109844,6.342150211,,1.14,2.5,1.1,1.49,1.606999993,-,100,,8,8,15,14,0.04,0.170438632,0.26,0.26119262,0.15,0.070984155,0.13,0.201179966,0.63,0.599220455,79.6,26.6,61.2,54.7,69.1,57.1,40,40,27.2,,0.08,0.1,0.1,0.1,0.105330369,0.5,,61.3,61.25,61,61.3,61.25,115.7,119,124.1,147.9,164
Saudi Arabia,SAU,2149690,34193122,35018133,35827362,35997107,35950396,,45.9,-,39.6,40.1,41.6,42,0.853,0.865,0.873,0.87,0.875,62.6,,-0.74152842,3.4,0.333780755,3.240929768,3.240929768,1605.260692,1610.618743,1543.976648,1594.015847,48767.83655,48983.55126,46778.29837,49551.33457,2.5141658,3.240929768,,-,-,8.510457993,8.016425133,7.085813046,6.794735432,7.809313774,7.809313774,3121,1341.519775,1316.260254,39.9,17,,-,7.085813046,7.809313774,7.085813046,7.809313774,-,5.17592001,,5.89,5.5,5.67,7.45,7.357999802,-,100,,0,1,7,6,-0.62,-0.583859265,0.25,0.496305406,0,0.335709989,0.1,0.23015663,0.36,0.306925714,60.2,35.8,49.9,50.7,59.6,55.5,50,50,40,,17.26,16.8,15.94,14.89,15.28457873,0,,19.9,19.86754967,20,19.9,19.86754967,70400,74612.3,65362.7,64558.4,55564.3
Senegal,SEN,192530,15157793,15574909,16000781,16436120,16876720,,40.3,21.9,45.4,46,51.2,-,0.505,0.512,0.513,0.513,0.511,38.4,,7.393737497,6.5,4.613628097,6.064495968,6.064495968,52.46966607,54.89042132,55.61799668,58.99094784,3388.550158,3510.418402,3503.595017,3768.667149,6.209241034,6.064495968,,5.720210075,5.45637989,5.113090038,4.624969959,4.8582201,5.348875046,5.497858047,5.497858047,97,61.79673004,59.09758377,1.8,315,,7.401400089,4.8582201,5.497858047,4.8582201,5.497858047,-,24.64497948,,3.69,9.5,2.86,3.62,3.72300005,1.8,70.36894226,,31,29,44,39,-0.04,-0.169552103,-0.32,0.059229929,-0.15,-0.312054127,-0.15,-0.36444363,-0.09,0.058420014,40.4,49.8,42.6,47.8,55.7,60,40,40,30.2,,0.65,0.69,0.65,0.65,0.651679184,0.111,,41.8,41.81818182,42,43,43.03030303,305.4,385.1,356.8,345.6,474
Serbia,SRB,77474,7020858,6982604,6945235,6899126,6834326,,38.7,29,45.7,51.2,53.2,53.5,0.787,0.808,0.811,0.804,0.802,54.9,,2.101163847,0.7,4.331734906,7.38927089,7.549912535,121.8660129,127.1449256,125.943919,135.2502564,17717.9058,18822.36077,19093.95531,21432.41034,4.495121293,7.38927089,,3.926980019,3.78640008,3.63470006,3.710160017,3.582319975,3.616470098,-,3.582319975,1324,617.0865479,641.0250244,50.26223304,12,,4.180250168,3.582319975,3.616470098,3.582319975,3.616470098,1.43445003,2.892950058,,13.48,16.5,10.39,9.01,11.80700016,1.2,100,,28,21,45,41,0.1,-0.134225637,0.19,0.047427159,0.01,0.052124023,-0.19,-0.091587141,-0.37,-0.437255442,48.2,50.4,36.5,37.9,62.5,65.2,50,50,44.5,,6.4,6.6,6.74,6.61,6.616046939,0.283,,34.4,34.4,38,38.8,39.2,801.7,817.7,1143.8,1121.2,1270.8
Sierra Leone,SLE,71620,7677565,7861281,8046828,8233970,8420641,,34,15.3,32.1,33.6,29,-,0.419,0.47,0.48,0.475,0.477,32.9,,4.192610074,-21.5,5.254241203,3.050202695,4.104700089,12.65793534,13.32301379,13.0606906,13.45906814,1694.128414,1777.158358,1726.964157,1816.170271,3.46460214,3.050202695,,2.662919998,3.057290077,3.060230017,4.660960197,6.989630222,7.44701004,8.809550285,8.809550285,256,44.26722717,46.15795517,11.1,1120,,2.662909985,6.989630222,8.809550285,6.989630222,8.809550285,-,-,,4.66,3,4.65,5.2,5.333000183,6,26.20088577,,28,28,38,37,0.03,-0.164547756,-1.21,-1.114508152,-0.92,-0.964902222,-0.79,-0.818652034,-0.59,-0.431214958,29.6,41.9,22,32.4,51.8,52,20,20,18.4,,0.12,0.12,0.12,0.11,0.115189573,0.629,,12.4,12.32876712,12,12.3,12.32876712,39.6,29.6,27.4,22.4,27.3
Singapore,SGP,709.2,5612253,5638676,5703569,5685807,5453566,,45.9,-,44.6,45.1,45.5,-,0.932,0.94,0.943,0.939,0.939,81.8,,4.661435049,2,1.095672567,7.613962615,7.613962615,554.4902365,560.5656339,537.3408076,578.2537358,100686.2371,102431.3157,99681.29415,116486.4732,3.661304994,7.613962615,,2.92437005,2.863090038,2.874830008,2.768260002,2.855979919,2.736210108,2.506659985,2.506659985,3681,2667.674805,2632.713867,16.6,8,,-,2.855979919,2.506659985,2.855979919,2.51,0.204339996,0.10108,,4.2,1.8,3.1,4.1,3.624000072,-,100,,19,19,33,28,1.59,1.493189692,2.21,2.291487455,2.12,2.231044054,1.82,1.857712865,2.13,2.171539545,90.9,58.3,91.2,92.8,88.8,84.4,80,80,17.7,,8.21,8.22,8.76,8.41,8.307079491,0.033,,23,23,23,29.5,29.80769231,10178.7,10581.9,10402.6,9978.6,11115.3
Slovakia,SVK,48105,5439232,5446771,5454147,5458827,5447247,,23.7,28.2,46.4,45.9,46.6,49.7,0.855,0.859,0.862,0.857,0.848,67.4,,2.938068678,3.6,2.519693137,3.020471751,3.014302861,169.7160599,174.1377901,166.5475525,171.5780743,31214.59257,31966.55484,31356.45828,33010.29075,3.794410553,3.020471751,,4.230410099,4.592060089,3.91286993,3.942780018,3.972569942,-,-,3.972569942,2062,1299.911377,1342.074829,1.8,5,,4.230679989,3.972569942,-,3.972569942,-,4.430580139,3.288530111,,8.13,10,5.75,6.69,6.739999771,0.1,100,,36,37,53,53,0.88,0.559577465,0.81,0.529206514,0.82,0.874235034,0.57,0.705730617,0.22,0.24,38.8,71.9,38.2,53.7,65.3,69.7,70,70,43.1,,5.67,5.8,6.17,6.06,5.698416255,0.237,,20,20,20,22.7,22.66666667,1049.1,1296,1802.5,2047.2,1983.2
Slovenia,SVN,20151,2066388,2073894,2088385,2102419,2108079,,24.4,24.6,45.8,45.8,47.9,48.7,0.896,0.917,0.921,0.913,0.918,72.6,,4.815380632,2.9,3.451079244,8.114558099,8.211062592,78.77506537,81.33567355,77.89577531,84.21667326,38961.54435,40670.87787,39725.25919,43624.67321,4.422521568,8.114558099,,5.291699886,4.909530163,4.792669773,4.780539989,4.935870171,-,-,4.935870171,2734,2169.579102,2219.100586,2.1,7,,5.294439793,4.935870171,-,4.935870171,-,0.232710004,0.108580001,,6.56,8.7,4.45,4.97,4.422999859,-,100,,39,38,54,52,0.89,0.760043502,1.17,1.178203225,0.58,0.834269524,1.02,1.029999971,0.81,0.71923095,57.7,91.6,52.1,66.7,64.8,70.5,50,50,47.9,,6.37,6.73,6.83,6.78,6.512209378,0.305,,36.7,24.44444444,28,27.8,26.66666667,473.8,529.5,572.9,567.7,734.4
Solomon Islands,SLB,27986,643634,659249,674993,691191,707851,,-,-,-,-,-,-,0.546,0.566,0.567,0.565,0.564,-,,3.075348034,3.3,1.749514287,-0.177260016,-0.20244866,833.9053076,850.9433784,801.9098662,832.0594371,2761.599595,2772.800833,2618.323702,2656.100603,3.943123751,-0.177260016,,9.812000275,10.13490009,12,12.10999966,10.81000042,11.13000011,12.75,12.75,173,96.3806076,111.9044876,80.1,104,,-,10.81000042,12.75,10.81000042,12.75,4.383130074,6.647709846,,0.71,31.4,0.75,0.92,1.029000044,-,73.34648132,,28,30,44,49,0.21,0.49097532,-1.01,-0.91164422,-0.8,-0.863144219,-0.21,-0.35153684,0.11,-0.140978411,57.3,59.5,36.8,42.3,57.5,56.5,30,30,46.3,,0.51,0.57,0.54,0.55,0.537457043,-,,2,2.040816327,4,6.4,8,-,-,-,-,-
Somalia,SOM,627337,14864221,15411094,15981300,16537016,17065581,,-,-,-,-,-,-,-,-,-,-,-,-,,2.349582763,3.7,7.456521543,3.334430807,4.049110488,1.760859734,1.782068746,1.705088738,1.702066297,1156.516094,1236.524544,1245.642283,1302.452519,7.678879802,3.334430807,,-,-,-,-,-,-,-,-,-,-,-,4.9,829,,-,-,-,-,-,-,-,,18.88,6.6,18.83,19.72,19.86499977,-,49.73086929,,1,1,6,6,-2.33,-2.683239222,-2.21,-2.054953098,-2.29,-1.817198277,-2.31,-2.272977591,-1.72,-1.778052807,25.4,-,17.8,-,-,-,-,-,-,,0.05,0.05,0.04,0.04,0.04468071,0.014,,24.4,24.36363636,24,24.4,24.36363636,61.8,76.6,71.7,98.2,113.5
South Africa,ZAF,1214470,56641209,57339635,58087055,58801927,59392255,,62.5,15.9,32.6,35,36.2,34.3,0.699,0.726,0.736,0.727,0.713,38.5,,1.157946952,1.3,0.303453235,4.914602661,4.913096682,16.95226236,18.32224928,18.76935082,19.39520183,14207.43285,14288.58989,13359.48433,14420.17432,1.487617373,4.914602661,,5.489779949,5.482850075,5.444240093,5.598670006,5.644010067,5.917709827,6.192880154,6.192880154,1086,564.5032959,546.6884155,41.7,119,,6.04693985,5.644010067,6.192880154,5.644010067,6.192880154,11.00796032,10.78703976,,27.04,25.9,28.47,29.22,33.55899811,-,84.38553619,,32,33,46,46,-0.27,-0.706576824,0.28,-0.017443843,0.23,-0.073147528,-0.01,0.130612433,-0.01,0.022103222,65.9,61.3,45.4,48.4,63,56.2,50,50,32.6,,7.6,7.53,7.69,7.58,7.507736092,0.024,,42,42.7480916,46,46.8,46.58227848,3591.5,3622.9,3435.4,3231,3265.6
South Sudan,SSD,644329,10658226,10395329,10447666,10606227,10748272,,46,-,-,-,-,-,0.388,0.395,0.393,0.386,0.385,-,,-,-,-,-,-,801.9252654,802.8318715,751.1939277,788.1121244,-,-,-,1181.9,-,-,,1.232460022,1.465559959,1.543900013,-,-,-,-,-,71,26.70323944,22.63818741,50.3,1150,,1.712970018,-,-,-,-,-,-,,12.25,-,12.23,14.03,13.91499996,-,7.241338253,,-2,-3,4,4,-2.46,-2.302444935,-2.48,-2.382605553,-1.94,-1.984556794,-1.94,-2.045078039,-1.71,-1.817446232,-,-,-,-,-,-,-,-,-,,0.18,0.16,0.14,0.15,0.153677683,0.006,,28.5,28.45953003,28,28.5,32.36363636,72.4,149.1,186.5,128.9,170.4
Spain,ESP,498980,46593236,46797754,47134837,47365655,47415750,,35.9,36,51.6,52.9,52.3,54.9,0.891,0.901,0.908,0.899,0.905,71.8,,2.975760729,3.2,1.983966223,5.129455127,5.519594973,1883.934959,1923.218609,1715.070842,1803.044631,40696.38768,41695.14695,37756.351,40775.27862,2.288785676,5.129455127,,4.303380013,4.286570072,4.227640152,4.207779884,4.181570053,-,-,-,3183,2740.269287,2711.192871,1.7,4,,4.279900074,4.181570053,-,4.181570053,-,3.075900078,2.800189972,,17.22,19.4,14.1,15.53,14.7329998,0.6,100,,38,37,56,53,0.27,0.579050899,1.03,0.947267354,0.94,0.811001599,1.01,0.875867248,0.49,0.741642237,62,74.3,51.5,67.2,65.1,68.2,70,70,43.7,,5.52,5.31,5.65,5.49,5.09135092,0.362,,39.1,39.14285714,44,44,43.42857143,16043.5,17823.3,17189.3,17431.8,19544.5
Sri Lanka,LKA,64630,21444000,21670000,21803000,21919000,22156000,,39.2,33.8,47.7,48.5,46.8,-,0.77,0.776,0.778,0.78,0.782,49.3,,6.460681271,5.2,-0.22048389,3.655632256,3.326763818,278.6831524,285.1731807,274.8636245,284.9116278,13167.5553,13631.5552,13226.73006,14127.21128,3.272000478,3.655632256,,1.932880044,2.22874999,-,-,2.135390043,1.929999948,-,1.929999948,353,162.1083984,160.6969605,33.9,36,,1.932880044,2.135390043,1.929999948,2.135390043,1.93,0.539619982,-,,4.05,5,4.35,5.88,5.394999981,-,100,,24,23,31,32,-0.06,-0.317933023,-0.15,-0.083028436,-0.13,-0.369962692,0.06,0.038458109,-0.45,-0.334563583,52,57.7,30.7,40.1,57.8,53.3,40,40,18.9,,0.97,1.03,1.09,1,1.090675627,0.498,,5.8,5.777777778,5,5.4,5.381165919,1866.5,1638.9,1560.1,1529.4,1563.1
Sudan,SDN,1861484,40679828,41999059,43232093,44440486,45657202,,-,-,-,-,39.6,-,0.502,0.514,0.514,0.51,0.508,26.5,,0.709256285,3.5,-2.17825105,0.114588214,-1.86852021,182.662732,178.6838791,172.1980016,172.3953202,4474.155762,4349.709961,4142.11084,4217.220703,-2.68093055,0.114588214,,-,-,-,-,-,-,-,-,277,59.51420593,46.92884064,28.9,295,,-,-,-,-,-,32.86759949,-,,17.53,13.3,17.65,19.65,19.80500031,-,55.38970184,,4,0,4,10,-2.01,-1.93503511,-1.41,-1.637499332,-0.56,-1.465404272,-1.11,-1.210105419,-1.54,-1.289687276,21.4,13.2,21.2,14.6,49.4,32,20,20,12.5,,0.49,0.54,0.52,0.5,0.481626765,0.657,,30.5,30.51643192,-,-,-,4383,1047.9,722.3,934.3,375.2
Suriname,SUR,156000,587559,593715,600301,607065,612985,,-,25.4,-,-,-,-,0.72,0.755,0.755,0.743,0.73,52.7,,1.567191065,0.1,1.168797882,-3.478664193,-2.72961883,10.94700983,11.06725921,9.306685013,8.982936694,19459.7015,19840.18306,16733.38268,16675.63838,4.948270766,-3.478664193,,-,5.534684658,5.640516758,5.458669662,4.922540188,6.832258701,5.007072449,5.007072449,1017,475.0387878,619.2471314,4.7,120,,-,4.922540188,5.007072449,4.922540188,5.01,13.8299799,11.76949978,,7.9,10,8.04,9.78,10.06499958,-,98.20477295,,34,34,44,45,0.14,0.374922007,-0.62,-0.645067036,-0.54,-0.704956353,-0.15,-0.102680579,-0.17,-0.396517456,21.4,45.8,39.9,37.6,48.1,48.1,30,30,28.1,,4.73,5.07,4.25,3.72,4.558253785,0.613,,25.5,25.49019608,31,29.4,29.41176471,-,-,-,-,-
Sweden,SWE,410335,10057698,10175214,10278887,10353442,10415811,,24.9,28,48.1,49.4,50.5,50.5,0.933,0.942,0.947,0.942,0.947,81.9,,2.567924525,4.1,1.986195874,4.800611582,5.075084725,532.6652532,543.2450285,527.2509066,552.5621747,53521.63064,54598.78035,55064.88501,59323.96461,1.950022846,4.800611582,,7.573729992,7.443900108,7.618619919,7.568830013,7.640840054,-,-,7.640840054,5299,6005.065918,5671.385742,37.4,4,,7.681250095,7.640840054,-,7.640840054,-,0.128470004,0.124930002,,6.72,7.1,6.83,8.29,8.661000252,0.2,100,,40,40,60,60,0.98,1.034035444,1.84,1.652336717,1.8,1.752570987,1.94,1.733830452,2.14,2.130344868,88.2,97.1,92.9,95.7,76.3,77.9,80,80,50.6,,4,3.91,3.81,3.54,3.405037919,0.647,,43.6,46.13180516,47,47,46.99140401,5526.6,5732.8,5839.6,6271.3,7887.4
Switzerland,CHE,39997,8451840,8514329,8575280,8638167,8703405,,29.5,34.3,57,58.1,60.1,62.3,0.944,0.959,0.962,0.956,0.962,83.8,,1.362799557,0.9,1.141982325,3.69215263,4.221716577,601.0885712,608.3677069,593.810526,615.734917,71660.20684,72033.92944,71745.2994,77324.08811,2.916905098,3.69215263,,4.877799988,4.93844986,4.926459789,4.951570034,4.863259792,-,-,4.863259792,7583,9870.664063,9666.337891,-,5,,5.051229954,4.863259792,-,4.863259792,-,0.082479998,0.084849998,,4.8,4.6,4.39,4.82,5.321000099,-,100,,39,39,57,57,1.21,1.131445169,2.06,2.032248974,1.88,1.732929707,1.93,1.808163881,1.99,1.989697456,82.1,98,82.8,92.3,81.7,84.2,90,90,34,,4.72,4.74,4.58,4.4,4.359041462,0.654,,32.5,32.5,42,41.5,42.5,4628.4,4736.8,5021.9,6389.7,5738.4
Syria,SYR,183630,18983373,19333463,20098251,20772595,21324367,,-,19.1,-,-,-,-,0.536,0.58,0.584,0.577,0.577,-,,-0.72328178,-4.8,1.220705221,-,-,0,0,0,0,-,-,-,-,1.475766476,-,,-,-,-,-,-,-,-,-,-,-,-,-,31,,-,-,-,-,-,-,-,,8.75,14.3,8.77,10.26,10.57299995,-,89.14031982,,-3,-3,2,4,-2.63,-2.663444519,-1.79,-1.739780784,-1.83,-1.628919244,-2.09,-2.070137501,-1.56,-1.78,22.1,-,23.1,-,-,-,-,-,-,,1.32,1.39,1.55,1.42,1.506139442,0.024,,13.2,13.2,13,11.2,11.2,-,-,-,-,-
Taiwan,TWN,32260,-,-,-,-,-,,33.6,-,42.8,42.9,43.2,45.1,-,-,-,-,-,-,,-,0.7,-,-,-,0,0,0,0,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,-,4,-,-,-,-,-,,37,38,56,56,0.89,0.780216455,1.27,1.470059156,1.37,1.47355628,1.14,1.296202064,0.96,1.21,69.2,94.2,70.9,73.8,76.6,80.1,60,60,17.8,,-,-,-,-,-,0.044,,-,19.04761905,-,-,23.80952381,10480,10504.8,10993.2,11923.7,12958.5
Tajikistan,TJK,141510,8925525,9128132,9337003,9543207,9750064,,32.6,34.2,57.7,55.4,55.2,54.5,0.65,0.671,0.676,0.664,0.685,41.3,,7.099894057,3,7.400652432,9.200190431,9.200190431,31.08211789,33.38239741,34.85123948,38.05761988,3496.891341,3732.561094,3854.190435,4288.360975,7.599278842,9.200190431,,-,4.967740059,5.763679981,5.83796978,5.5583601,5.712900162,-,5.712900162,193,59.84311676,61.87225342,36.1,17,,-,5.5583601,5.712900162,5.5583601,5.71,-,-,,6.95,10.8,7.06,7.58,7.754000187,-,99.77929688,,1,0,10,8,-0.67,-0.607831001,-1.12,-0.591922224,-1.06,-1.125773072,-1.35,-1.185183287,-1.33,-1.338215113,50.3,9.1,38.2,17.8,58.3,49.7,30,30,30.9,,0.57,0.7,0.83,0.95,1.010618692,0.985,,19,37.17948718,19,23.8,36.8556701,78.3,81.4,84.3,80.4,81.7
Tanzania,TZA,885800,56267032,58090443,59872579,61704518,63588334,,37.6,22.1,34.2,35.2,37,38.4,0.538,0.538,0.548,0.548,0.549,36,,6.785680114,7,5.799999977,4.279084542,4.279084542,141.5857274,149.7976996,152.7881762,159.3261114,2652.081299,2772.928467,2779.683594,2932.626221,5.444967601,4.279084542,,3.384880066,4.194869995,4.101970196,4.430510044,3.696439981,3.596836329,3.225153446,3.297790289,96,42.03595352,40.34330368,31.9,524,,3.481430054,3.696439981,3.297790289,3.696439981,3.3,17.6490593,16.0789299,,2.18,2.6,2.22,2.53,2.648999929,13.6,39.90000153,,22,12,30,22,-0.58,-0.436965555,-0.63,-0.63177985,-0.58,-0.626817405,-0.45,-0.523068845,-0.48,-0.355093211,34.7,27,31.8,36.9,59.9,59.5,50,50,18.5,,0.22,0.21,0.21,0.21,0.21463496,0.353,,36.4,-,37,36.7,-,562.7,600,618.9,659.3,742.3
Thailand,THA,510890,70898202,71127802,71307763,71475664,71601103,,44.5,37.3,52.7,52.9,52.9,53,0.755,0.795,0.804,0.802,0.8,52.4,,4.177681032,2.8,2.151656122,1.566295338,1.533835584,1256.760375,1283.801537,1204.263752,1223.126079,18533.96473,19216.84294,18197.94241,19209.49244,4.222870287,1.566295338,,3.723560095,3.759670019,3.637520075,3.355730057,3.056770086,2.968980074,-,2.968980074,610,278.6308289,296.1651001,28.4,37,,-,3.056770086,2.968980074,3.056770086,2.97,-,-,,0.83,0.6,0.72,1.1,1.417999983,-,100,,6,5,25,24,-0.76,-0.545783877,0.38,0.253084868,0.14,0.094138965,0.04,0.114909612,-0.39,-0.45705694,45.3,36.2,34.7,38.5,67.1,63.2,60,60,22,,3.76,3.71,3.65,3.61,3.836090019,0.09,,4.8,5.284552846,16,15.7,15.74642127,6320.7,6876.1,7286.1,7268.8,6604.5
Timor-Leste,TLS,14874,1243235,1261845,1280438,1299995,1320942,,31.9,-,-,-,-,-,0.625,0.605,0.614,0.614,0.607,-,,-3.05764947,4.3,23.51379081,4.399998458,5.29144192,3.923279217,4.6897236,5.176134942,5.4038848,3168.048885,3779.735417,4140.95507,4417.58414,-0.687542477,4.399998458,,7.515490055,8.445150375,8.078379631,7.034530163,6.727479935,-,-,-,141,93.64685822,92.67004395,19.21122343,142,,-,6.727479935,-,6.727479935,-,4.186530113,4.904300213,,4.76,4,4.51,4.91,5.073999882,-,96.1233139,,32,33,37,39,0.03,0.172169834,-1,-0.758729935,-0.74,-0.786749601,-1.17,-0.998198092,-0.54,-0.052512504,13.8,35.3,32,38.2,48.1,46.3,20,20,48,,0.43,0.49,0.49,0.48,0.479460533,-,,32.3,33.84615385,38,38.5,38.46153846,-,-,-,-,-
Togo,TGO,54385,7852795,8046679,8243094,8442580,8644829,,46,13.2,38.3,36.2,37.3,-,0.503,0.528,0.535,0.535,0.539,34.9,,4.347748238,5.3,5.459921448,5.260594925,5.260594925,16.26206114,17.1499569,17.45056563,18.3685692,2110.579674,2211.453835,2223.316956,2380.165428,4.9762131,5.260594925,,4.78455019,5.10860014,3.686490059,3.760529995,4.043940067,4.069143295,3.991246223,3.991246223,96,54.8932724,51.1550293,7.4,396,,4.87635994,4.043940067,3.991246223,4.043940067,3.99,5.308000088,1.217329979,,3.74,6.8,3.72,3.94,4.004000187,8.5,53.99743271,,18,15,29,27,-0.74,-0.801819801,-1.13,-0.647204578,-0.79,-0.633285165,-0.71,-0.55933398,-0.71,-0.668002546,28.2,35.1,31.4,28.8,47.8,57.2,30,30,29.8,,0.24,0.3,0.26,0.29,0.293231207,0.761,,17.6,17.58241758,16,18.7,18.68131868,88.4,104.4,170.6,163.9,113.9
